feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Amfr,Amfr,13944.792,0.1882,0.1253,1.5015,0.1332,0.7802
Amh,Amh,7.0503,0.1409,0.6674,0.2112,0.8327,0.9774
Amhr2,Amhr2,6.808,-0.11,0.5865,-0.1876,0.8512,0.9788
Amigo1,Amigo1,675.6757,0.2016,0.128,1.5754,0.1152,0.7753
Amigo2,Amigo2,172.8526,0.2485,0.2259,1.1002,0.2712,0.8588
Amigo3,Amigo3,106.3046,-0.2206,0.177,-1.2464,0.2126,0.8265
Ammecr1,Ammecr1,872.7837,-0.3886,0.3612,-1.0757,0.2821,0.8606
Ammecr1l,Ammecr1l,3039.7364,-0.0111,0.072,-0.1538,0.8778,0.982
Amn,Amn,2.8121,-0.5645,0.9836,-0.5739,0.5661,0.9302
Amn1,Amn1,632.7893,0.1943,0.0991,1.9609,0.0499,0.7364
Amot,Amot,1621.9999,-0.2383,0.1909,-1.2484,0.2119,0.8265
Amotl1,Amotl1,5028.4636,0.0812,0.1054,0.7706,0.4409,0.9112
Amotl2,Amotl2,8231.6128,-0.1519,0.1168,-1.3002,0.1935,0.8197
Ampd1,Ampd1,27.3428,0.0451,0.2999,0.1503,0.8805,0.9824
Ampd2,Ampd2,2033.0366,-0.0468,0.0735,-0.6361,0.5247,0.9223
Ampd3,Ampd3,2639.9164,0.7358,0.3715,1.9806,0.0476,0.7364
Amt,Amt,136.1103,0.2604,0.2997,0.8688,0.3849,0.8941
Amy1,Amy1,38.9879,-0.5846,0.3636,-1.6076,0.1079,0.7725
Amz1,Amz1,51.5813,0.8595,0.4874,1.7636,0.0778,0.7572
Amz2,Amz2,1676.8592,0.0334,0.0545,0.6126,0.5402,0.9281
Anapc1,Anapc1,7607.9366,-0.0376,0.0676,-0.556,0.5782,0.9346
Anapc10,Anapc10,1299.9016,-0.1696,0.1193,-1.4218,0.1551,0.8007
Anapc11,Anapc11,1530.3821,-0.0404,0.0883,-0.4582,0.6468,0.953
Anapc13,Anapc13,654.5166,-0.1927,0.1193,-1.6153,0.1063,0.7713
Anapc15,Anapc15,309.0108,-0.1677,0.104,-1.6123,0.1069,0.7713
Anapc16,Anapc16,2105.4301,0.0403,0.0807,0.4989,0.6178,0.9428
Anapc2,Anapc2,5655.4844,0.0374,0.0765,0.4893,0.6246,0.9451
Anapc4,Anapc4,3672.3881,-0.0789,0.0773,-1.02,0.3077,0.8653
Anapc5,Anapc5,8896.7348,-0.0437,0.0649,-0.6736,0.5006,0.9183
Anapc7,Anapc7,2577.466,0.0152,0.0957,0.1592,0.8735,0.9819
Ang,Ang,46.4665,0.2829,0.3232,0.8753,0.3814,0.8935
Ang2,Ang2,10.8764,0.5345,0.5103,1.0475,0.2949,0.8606
Angel1,Angel1,276.9848,0.1617,0.1318,1.2266,0.22,0.8302
Angel2,Angel2,1898.6698,0.0392,0.0673,0.5832,0.5598,0.9294
Angpt1,Angpt1,3433.0518,-0.3298,0.2477,-1.3316,0.183,0.8131
Angpt2,Angpt2,55.0445,0.2866,0.1962,1.4605,0.1442,0.7928
Angpt4,Angpt4,834.9526,-0.5683,0.3507,-1.6206,0.1051,0.7696
Angptl1,Angptl1,0.4236,-1.1727,2.4208,-0.4844,0.6281,0.9451
Angptl2,Angptl2,13587.63,0.2125,0.1579,1.3455,0.1785,0.8123
Angptl4,Angptl4,9515.1809,0.4965,0.2927,1.6963,0.0898,0.764
Angptl6,Angptl6,80.329,0.6722,0.3756,1.7899,0.0735,0.752
Angptl7,Angptl7,222.1711,1.3361,0.9177,1.456,0.1454,0.7928
Ank,Ank,12895.2228,0.0242,0.0998,0.2429,0.8081,0.9732
Ank1,Ank1,1854.1544,-0.24,0.2499,-0.9607,0.3367,0.8781
Ank2,Ank2,368.3957,0.5963,0.2246,2.6547,0.0079,0.732
Ank3,Ank3,1518.3959,-0.1511,0.1588,-0.9515,0.3413,0.879
Ankdd1b,Ankdd1b,86.056,0.0084,0.2036,0.0412,0.9672,0.9986
Ankfn1,Ankfn1,0.8355,-0.514,1.6109,-0.3191,0.7496,0.9694
Ankfy1,Ankfy1,3860.0004,-0.0304,0.0667,-0.455,0.6491,0.9539
Ankhd1,Ankhd1,1898.0255,0.029,0.1548,0.1871,0.8516,0.9789
Ankib1,Ankib1,2037.7834,-0.0693,0.1598,-0.4337,0.6645,0.9561
Ankk1,Ankk1,0.7377,-0.3808,1.6005,-0.2379,0.8119,0.9742
Ankle1,Ankle1,73.2591,-1.1216,0.3904,-2.8728,0.0041,0.732
Ankle2,Ankle2,2056.4613,-0.0815,0.1191,-0.6844,0.4938,0.9181
Ankmy1,Ankmy1,54.5375,-0.3617,0.3412,-1.0599,0.2892,0.8606
Ankmy2,Ankmy2,780.7514,0.0875,0.0777,1.1255,0.2604,0.852
Ankra2,Ankra2,928.3783,0.0414,0.093,0.4451,0.6562,0.9548
Ankrd1,Ankrd1,16396.1275,-0.1081,0.204,-0.53,0.5961,0.9389
Ankrd10,Ankrd10,4420.4731,-0.1186,0.143,-0.8292,0.407,0.9033
Ankrd11,Ankrd11,3398.6362,-0.0292,0.12,-0.2436,0.8076,0.9732
Ankrd12,Ankrd12,278.1913,0.2568,0.1781,1.4415,0.1494,0.7968
Ankrd13a,Ankrd13a,2966.4498,-0.0635,0.0797,-0.797,0.4255,0.9067
Ankrd13b,Ankrd13b,1792.9706,0.2319,0.1311,1.7687,0.0769,0.7572
Ankrd13c,Ankrd13c,1338.4961,-0.0769,0.1288,-0.597,0.5505,0.929
Ankrd13d,Ankrd13d,186.0811,0.2538,0.1926,1.3174,0.1877,0.8161
Ankrd16,Ankrd16,433.3589,0.0717,0.1551,0.4627,0.6436,0.9514
Ankrd17,Ankrd17,4965.0967,-0.1449,0.1757,-0.8246,0.4096,0.9033
Ankrd2,Ankrd2,763.0436,-0.0304,0.1514,-0.2006,0.841,0.9775
Ankrd23,Ankrd23,1318.1182,-0.4078,0.3343,-1.2199,0.2225,0.8307
Ankrd24,Ankrd24,197.9258,0.2176,0.1571,1.3849,0.1661,0.8037
Ankrd26,Ankrd26,162.1406,-0.0657,0.2695,-0.2438,0.8074,0.9732
Ankrd27,Ankrd27,1206.0293,0.0553,0.0761,0.7264,0.4676,0.9168
Ankrd28,Ankrd28,2254.0663,-0.0643,0.1764,-0.3646,0.7154,0.9662
Ankrd29,Ankrd29,88.6478,-0.5349,0.3414,-1.567,0.1171,0.7753
Ankrd32,Ankrd32,449.4912,-0.2296,0.2865,-0.8013,0.423,0.906
Ankrd33b,Ankrd33b,944.0217,0.2321,0.1426,1.6275,0.1036,0.7679
Ankrd34a,Ankrd34a,114.9626,0.1268,0.2015,0.6292,0.5292,0.9237
Ankrd35,Ankrd35,30.8242,-0.5023,0.3129,-1.6054,0.1084,0.7735
Ankrd36,Ankrd36,0.6306,-0.8451,2.3224,-0.3639,0.716,0.9662
Ankrd37,Ankrd37,374.3351,0.9069,0.5161,1.7573,0.0789,0.7572
Ankrd39,Ankrd39,258.981,-0.01,0.1338,-0.0745,0.9406,0.9923
Ankrd40,Ankrd40,4746.2178,0.0643,0.0597,1.0772,0.2814,0.8606
Ankrd42,Ankrd42,112.9434,0.235,0.1778,1.3216,0.1863,0.8161
Ankrd44,Ankrd44,619.8371,-0.3698,0.2206,-1.6768,0.0936,0.7643
Ankrd45,Ankrd45,5.0267,0.1358,0.5991,0.2266,0.8207,0.9761
Ankrd46,Ankrd46,4261.5104,0.021,0.0908,0.2309,0.8174,0.975
Ankrd49,Ankrd49,411.759,-0.0852,0.1373,-0.6201,0.5352,0.9265
Ankrd50,Ankrd50,1597.3156,-0.1012,0.103,-0.9824,0.3259,0.8747
Ankrd52,Ankrd52,2638.5842,-0.0606,0.1103,-0.5492,0.5829,0.9353
Ankrd53,Ankrd53,7.1134,-0.8415,0.5876,-1.4321,0.1521,0.7976
Ankrd54,Ankrd54,889.1091,0.01,0.112,0.0889,0.9291,0.9916
Ankrd55,Ankrd55,72.8,0.6405,0.2747,2.3313,0.0197,0.732
Ankrd6,Ankrd6,179.2891,-0.0356,0.1512,-0.2351,0.8141,0.9745
Ankrd61,Ankrd61,11.9486,0.0473,0.5023,0.0941,0.925,0.9903
Ankrd63,Ankrd63,1.4667,0.0041,1.0902,0.0038,0.997,1
Ankrd66,Ankrd66,4.3972,-0.6097,0.7313,-0.8337,0.4045,0.9033
Ankrd9,Ankrd9,227.1881,-0.0917,0.1497,-0.6125,0.5402,0.9281
Anks1,Anks1,779.7488,0.1161,0.0944,1.229,0.2191,0.8302
Anks1b,Anks1b,2.0914,0.8294,1.1246,0.7375,0.4608,0.9143
Anks3,Anks3,1078.6616,0.1339,0.1343,0.9972,0.3187,0.8707
Anks6,Anks6,206.1789,0.269,0.1599,1.682,0.0926,0.7643
Ankzf1,Ankzf1,700.1009,0.3087,0.1861,1.6589,0.0971,0.7669
Anln,Anln,3111.5804,-0.9115,0.4468,-2.0401,0.0413,0.732
Ano1,Ano1,277.0196,-0.7253,0.1955,-3.7107,0.0002,0.3039
Ano10,Ano10,3601.7347,0.1658,0.1088,1.5244,0.1274,0.7753
Ano2,Ano2,0.3157,-0.6835,2.5731,-0.2656,0.7905,0.97
Ano3,Ano3,10.2328,0.0721,0.5461,0.132,0.895,0.9848
Ano5,Ano5,1031.7859,-0.2667,0.3905,-0.6831,0.4945,0.9181
Ano6,Ano6,6738.7264,0.0628,0.0814,0.7711,0.4407,0.9112
Ano8,Ano8,1766.6409,0.0893,0.0788,1.1331,0.2572,0.8478
Anp32a,Anp32a,3772.8832,-0.3295,0.0914,-3.6043,0.0003,0.3272
Anp32b,Anp32b,7418.1554,-0.0697,0.134,-0.52,0.6031,0.941
Anp32e,Anp32e,6443.7477,-0.3449,0.1448,-2.3811,0.0173,0.732
Anpep,Anpep,4972.9881,0.9186,0.424,2.1667,0.0303,0.732
Antxr1,Antxr1,4503.3573,0.3184,0.1698,1.8751,0.0608,0.7456
Antxr2,Antxr2,3397.4759,0.246,0.1109,2.2178,0.0266,0.732
Antxrl,Antxrl,3.4305,0.4905,0.9187,0.5339,0.5934,0.9385
Anxa1,Anxa1,18881.4981,-0.0568,0.0527,-1.0779,0.2811,0.8606
Anxa11,Anxa11,2025.8724,-0.0422,0.1862,-0.2265,0.8208,0.9761
Anxa13,Anxa13,3.5756,0.0036,0.8151,0.0044,0.9965,1
Anxa2,Anxa2,31755.6793,-0.2001,0.1241,-1.6123,0.1069,0.7713
Anxa3,Anxa3,6501.6901,0.2048,0.0939,2.1809,0.0292,0.732
Anxa4,Anxa4,8449.7787,0.1535,0.1129,1.3593,0.1741,0.8088
Anxa5,Anxa5,14449.1848,0.0179,0.0902,0.1981,0.843,0.9775
Anxa6,Anxa6,25474.0662,-0.1772,0.1936,-0.9151,0.3601,0.8868
Anxa7,Anxa7,7619.2102,0.1566,0.1048,1.4949,0.1349,0.7827
Anxa8,Anxa8,8954.3323,0.3925,0.3123,1.257,0.2087,0.8265
Anxa9,Anxa9,94.2493,-0.0286,0.1944,-0.1469,0.8832,0.9825
Aoc2,Aoc2,66.1549,-0.1428,0.191,-0.7477,0.4546,0.9127
Aoc3,Aoc3,527.3079,-0.9812,0.4084,-2.4025,0.0163,0.732
Aox1,Aox1,969.8808,0.0683,0.1263,0.5409,0.5885,0.9359
Aox2,Aox2,3.3458,0.0737,0.7636,0.0965,0.9231,0.9893
Aox3,Aox3,36.8586,0.9657,0.7566,1.2764,0.2018,0.8262
Ap1ar,Ap1ar,1508.4077,-0.0502,0.1101,-0.4562,0.6482,0.9535
Ap1b1,Ap1b1,5067.536,0.0791,0.079,1.0013,0.3167,0.8701
Ap1g1,Ap1g1,2943.2741,-0.1144,0.1187,-0.9634,0.3353,0.8778
Ap1g2,Ap1g2,186.3225,0.195,0.1505,1.295,0.1953,0.8204
Ap1m1,Ap1m1,2604.2298,0.1076,0.0911,1.181,0.2376,0.838
Ap1s1,Ap1s1,3416.3891,0.0365,0.0927,0.3943,0.6934,0.9623
Ap1s2,Ap1s2,1489.3555,-0.0464,0.1092,-0.4249,0.6709,0.9578
Ap1s3,Ap1s3,49.1988,-0.3427,0.2746,-1.2478,0.2121,0.8265
Ap2a1,Ap2a1,3425.901,0.0154,0.0774,0.1991,0.8422,0.9775
Ap2a2,Ap2a2,5645.971,0.0753,0.0788,0.9547,0.3397,0.879
Ap2b1,Ap2b1,8148.6019,-0.0003,0.0586,-0.0054,0.9957,1
Ap2m1,Ap2m1,10650.3971,-0.0245,0.0947,-0.2585,0.796,0.9713
Ap2s1,Ap2s1,1901.422,0.0073,0.0905,0.0807,0.9357,0.9923
Ap3b1,Ap3b1,2838.3593,0.007,0.0723,0.097,0.9227,0.9893
Ap3d1,Ap3d1,5165.936,0.1168,0.0826,1.4133,0.1576,0.8015
Ap3m1,Ap3m1,2595.0643,-0.1202,0.1243,-0.9668,0.3336,0.8778
Ap3m2,Ap3m2,689.0728,0.029,0.0812,0.3567,0.7213,0.9682
Ap3s1,Ap3s1,4862.874,0.5341,0.28,1.9076,0.0564,0.7377
Ap3s2,Ap3s2,1787.6847,0.1034,0.0654,1.5809,0.1139,0.7736
Ap4b1,Ap4b1,832.4196,0.0356,0.0848,0.4195,0.6748,0.9598
Ap4e1,Ap4e1,987.0858,-0.1706,0.2218,-0.7689,0.442,0.9118
Ap4m1,Ap4m1,451.3772,0.0895,0.1208,0.7411,0.4587,0.9139
Ap4s1,Ap4s1,354.5093,-0.0439,0.1189,-0.3689,0.7122,0.9662
Ap5b1,Ap5b1,213.9357,0.2839,0.1438,1.9738,0.0484,0.7364
Ap5m1,Ap5m1,384.1638,-0.1136,0.1905,-0.5964,0.5509,0.929
Ap5s1,Ap5s1,669.5914,0.1281,0.1616,0.7927,0.428,0.9071
Ap5z1,Ap5z1,514.5712,0.3945,0.1728,2.2832,0.0224,0.732
Apaf1,Apaf1,1143.8287,-0.1099,0.1181,-0.9299,0.3524,0.8839
Apba1,Apba1,90.1765,0.2956,0.2161,1.3676,0.1714,0.8066
Apba3,Apba3,2003.9082,0.2492,0.1381,1.8052,0.071,0.7515
Apbb1,Apbb1,1561.4471,0.0572,0.1,0.5721,0.5673,0.9312
Apbb1ip,Apbb1ip,1704.4765,0.0559,0.1174,0.4764,0.6338,0.9474
Apbb2,Apbb2,2776.3423,-0.1281,0.112,-1.1438,0.2527,0.8453
Apbb3,Apbb3,443.9713,0.1736,0.1506,1.1526,0.2491,0.8438
Apc,Apc,1380.0936,-0.0695,0.2166,-0.3209,0.7483,0.9694
Apc2,Apc2,94.1907,0.1524,0.2385,0.639,0.5228,0.9223
Apcdd1,Apcdd1,238.0168,0.4284,0.2861,1.4971,0.1344,0.7826
Apcs,Apcs,0.5286,-0.4757,2.3762,-0.2002,0.8413,0.9775
Apeh,Apeh,2109.5273,0.1032,0.077,1.3392,0.1805,0.8126
Apex1,Apex1,612.0071,-0.0297,0.1709,-0.1737,0.8621,0.9806
Apex2,Apex2,298.3791,-0.0782,0.1304,-0.6,0.5485,0.9289
Aph1a,Aph1a,2412.6345,0.1739,0.2777,0.6263,0.5311,0.925
Aph1b,Aph1b,716.1359,-0.0445,0.0867,-0.5136,0.6076,0.9411
Aph1c,Aph1c,71.3643,0.0144,0.2094,0.0686,0.9453,0.9934
Api5,Api5,6468.4856,-0.0982,0.0685,-1.4322,0.1521,0.7976
Apip,Apip,523.4381,-0.1198,0.1197,-1.0011,0.3168,0.8701
Apitd1,Apitd1,156.4867,-0.2714,0.1932,-1.4048,0.1601,0.8035
Aplf,Aplf,504.2767,-0.049,0.0902,-0.5427,0.5874,0.9355
Apln,Apln,1842.6782,1.2206,0.6883,1.7734,0.0762,0.7567
Aplnr,Aplnr,95.0123,-0.6883,0.5118,-1.345,0.1786,0.8123
Aplp1,Aplp1,841.3453,0.1048,0.132,0.794,0.4272,0.907
Aplp2,Aplp2,9503.9819,0.2681,0.1219,2.1989,0.0279,0.732
Apmap,Apmap,1818.0785,-0.0191,0.0734,-0.2595,0.7952,0.9712
Apoa1,Apoa1,2.2098,-0.1998,1.2301,-0.1624,0.871,0.9819
Apoa1bp,Apoa1bp,1823.7787,0.0683,0.109,0.6264,0.531,0.925
Apoa2,Apoa2,0.8434,-0.0003,1.5747,-0.0002,0.9998,1
Apoa4,Apoa4,0.7364,1.0504,1.8941,0.5546,0.5792,0.9349
Apoa5,Apoa5,3.2335,-0.3232,0.8004,-0.4038,0.6864,0.9623
Apob,Apob,3.6792,-0.4959,0.7134,-0.6952,0.4869,0.9168
Apobec1,Apobec1,605.8279,0.2494,0.285,0.8751,0.3815,0.8935
Apobec2,Apobec2,1541.5751,-0.2294,0.2823,-0.8125,0.4165,0.9035
Apobec3,Apobec3,893.9822,-0.0512,0.0903,-0.5666,0.571,0.932
Apobr,Apobr,171.1126,0.4137,0.2989,1.3838,0.1664,0.8037
Apoc1,Apoc1,8.7675,-0.2157,0.5103,-0.4227,0.6725,0.9584
Apod,Apod,85.4105,-0.0691,0.2772,-0.2494,0.8031,0.9719
Apoe,Apoe,1267.0728,0.5546,0.2214,2.5053,0.0122,0.732
Apof,Apof,3.4527,1.0045,0.8675,1.1578,0.2469,0.8426
Apoh,Apoh,12.359,0.3235,0.3905,0.8285,0.4074,0.9033
Apol10b,Apol10b,536.4346,-0.6742,0.2125,-3.1722,0.0015,0.6187
Apol11b,Apol11b,8.0496,-1.1263,0.5792,-1.9447,0.0518,0.7364
Apol6,Apol6,115.8769,-0.5782,0.2812,-2.056,0.0398,0.732
Apol7a,Apol7a,23.224,0.1531,0.3557,0.4304,0.6669,0.9566
Apol7d,Apol7d,9.6397,0.503,0.4832,1.0411,0.2978,0.8608
Apol8,Apol8,28.5254,-0.1442,0.3108,-0.4638,0.6428,0.9512
Apol9a,Apol9a,360.5287,-0.2824,0.3523,-0.8014,0.4229,0.906
Apol9b,Apol9b,472.7781,-0.3558,0.3738,-0.9518,0.3412,0.879
Apold1,Apold1,17.5012,0.162,0.3357,0.4827,0.6293,0.9451
Apom,Apom,6.1562,-0.5766,0.5724,-1.0074,0.3138,0.8692
Apon,Apon,4.2789,-0.1343,0.7307,-0.1838,0.8542,0.9794
Apoo,Apoo,116.487,-0.378,0.3314,-1.1406,0.254,0.8453
Apool,Apool,1089.3408,-0.1278,0.1179,-1.084,0.2784,0.8588
Apopt1,Apopt1,1030.5802,0.013,0.1174,0.111,0.9116,0.9873
App,App,25086.8487,-0.0125,0.0438,-0.2866,0.7744,0.97
Appbp2,Appbp2,1008.0469,-0.1485,0.1454,-1.0211,0.3072,0.8653
Appbp2os,Appbp2os,5.1228,-0.4526,0.6032,-0.7503,0.4531,0.9122
Appl1,Appl1,1676.5644,-0.2014,0.2755,-0.7311,0.4647,0.9157
Appl2,Appl2,1598.4799,0.3528,0.122,2.892,0.0038,0.732
Aprt,Aprt,2346.6931,0.0827,0.1265,0.6533,0.5136,0.9199
Aptx,Aptx,990.7822,0.063,0.0763,0.8266,0.4085,0.9033
Aqp1,Aqp1,2807.8225,0.285,0.1812,1.5731,0.1157,0.7753
Aqp11,Aqp11,10.8822,-0.0848,0.4536,-0.1869,0.8517,0.9789
Aqp2,Aqp2,10.6777,0.5864,0.448,1.3089,0.1906,0.8161
Aqp3,Aqp3,1.0471,0.9523,1.567,0.6077,0.5434,0.9283
Aqp5,Aqp5,6594.2115,0.2374,0.1199,1.9797,0.0477,0.7364
Aqp7,Aqp7,0.6246,0.4422,1.9612,0.2255,0.8216,0.9763
Aqp9,Aqp9,3.9872,0.8428,1.1375,0.7409,0.4588,0.9139
Aqr,Aqr,2648.7315,-0.0793,0.0637,-1.2445,0.2133,0.8265
Ar,Ar,87.3437,-0.4246,0.3918,-1.0837,0.2785,0.8588
Araf,Araf,3135.2277,0.0353,0.0683,0.517,0.6051,0.941
Arap1,Arap1,1681.7707,0.0179,0.093,0.1921,0.8477,0.978
Arap2,Arap2,60.2732,0.1368,0.2699,0.507,0.6122,0.942
Arap3,Arap3,106.0101,-0.1428,0.2008,-0.7114,0.4768,0.9168
Arc,Arc,58.7672,-0.786,0.4084,-1.9243,0.0543,0.7377
Arcn1,Arcn1,11510.0487,-0.1035,0.0871,-1.1883,0.2347,0.8362
Areg,Areg,94.265,-0.2421,0.2339,-1.0348,0.3008,0.8615
Arel1,Arel1,2335.5774,0.0735,0.0574,1.28,0.2005,0.8252
Arf1,Arf1,20484.2795,0.0442,0.0783,0.564,0.5728,0.9325
Arf2,Arf2,3691.8588,-0.0509,0.081,-0.6289,0.5294,0.9238
Arf3,Arf3,8591.4556,0.1194,0.1038,1.1509,0.2498,0.8443
Arf4,Arf4,15728.5077,-0.0608,0.0426,-1.4286,0.1531,0.7988
Arf5,Arf5,2853.9935,-0.0588,0.1125,-0.5226,0.6013,0.9406
Arf6,Arf6,4488.9933,-0.1227,0.1085,-1.1309,0.2581,0.8483
Arfgap1,Arfgap1,3144.2812,-0.05,0.094,-0.5315,0.5951,0.9386
Arfgap2,Arfgap2,3831.3238,0.0519,0.0676,0.7681,0.4424,0.9118
Arfgap3,Arfgap3,5526.0272,0.1442,0.0823,1.7514,0.0799,0.7572
Arfgef1,Arfgef1,2262.5297,-0.035,0.2166,-0.1614,0.8718,0.9819
Arfgef2,Arfgef2,2487.3671,0.3295,0.1888,1.7458,0.0808,0.7572
Arfip1,Arfip1,4074.4673,-0.1622,0.1468,-1.1046,0.2693,0.8585
Arfip2,Arfip2,1739.5304,0.0655,0.0964,0.679,0.4971,0.9181
Arfrp1,Arfrp1,1159.8723,0.1087,0.0997,1.0908,0.2754,0.8588
Arg1,Arg1,15.8836,0.857,0.7295,1.1748,0.2401,0.84
Arg2,Arg2,6.7714,0.2709,0.6824,0.397,0.6914,0.9623
Arglu1,Arglu1,1623.5675,-0.1672,0.1194,-1.4002,0.1614,0.8037
Arhgap1,Arhgap1,4594.2601,-0.0625,0.1057,-0.5913,0.5543,0.929
Arhgap10,Arhgap10,2384.927,0.1468,0.1113,1.3189,0.1872,0.8161
Arhgap11a,Arhgap11a,1415.6253,-0.7614,0.339,-2.2458,0.0247,0.732
Arhgap12,Arhgap12,966.2942,0.127,0.184,0.6901,0.4901,0.9181
Arhgap17,Arhgap17,1140.2404,0.0722,0.0952,0.7577,0.4486,0.912
Arhgap18,Arhgap18,608.3241,0.0398,0.1487,0.2675,0.7891,0.97
Arhgap19,Arhgap19,360.418,-0.3938,0.2624,-1.5006,0.1335,0.7812
Arhgap20,Arhgap20,2.7183,-0.9809,0.8508,-1.1529,0.2489,0.8438
Arhgap21,Arhgap21,2799.7742,-0.2377,0.171,-1.3902,0.1645,0.8037
Arhgap22,Arhgap22,2281.319,0.0166,0.1369,0.1214,0.9034,0.9861
Arhgap23,Arhgap23,3090.6189,-0.0512,0.0564,-0.9079,0.3639,0.8873
Arhgap24,Arhgap24,1511.3501,0.2264,0.1417,1.5981,0.11,0.7736
Arhgap25,Arhgap25,0.4216,0.0071,2.0629,0.0035,0.9972,1
Arhgap26,Arhgap26,95.1551,0.6644,0.4122,1.6117,0.107,0.7713
Arhgap27,Arhgap27,13.4749,0.1408,0.4081,0.3449,0.7302,0.9694
Arhgap28,Arhgap28,2441.8563,-0.2139,0.1414,-1.5132,0.1302,0.777
Arhgap29,Arhgap29,3199.2279,0.0134,0.1878,0.0716,0.9429,0.9927
Arhgap30,Arhgap30,2.3189,-0.3892,1.2392,-0.314,0.7535,0.9694
Arhgap31,Arhgap31,1963.3877,-0.0984,0.0835,-1.1793,0.2383,0.8388
Arhgap32,Arhgap32,662.0659,-0.2023,0.1583,-1.2779,0.2013,0.8261
Arhgap33,Arhgap33,161.7969,0.0784,0.1585,0.4949,0.6206,0.9436
Arhgap35,Arhgap35,4188.6782,0.0174,0.0884,0.1964,0.8443,0.9775
Arhgap39,Arhgap39,725.8787,0.0085,0.0785,0.1086,0.9135,0.9874
Arhgap4,Arhgap4,9.1299,-0.3138,0.456,-0.6881,0.4914,0.9181
Arhgap42,Arhgap42,2658.5069,-0.2898,0.2536,-1.1428,0.2531,0.8453
Arhgap44,Arhgap44,512.9675,0.4332,0.2597,1.6682,0.0953,0.7655
Arhgap5,Arhgap5,740.2588,0.3176,0.1121,2.8324,0.0046,0.732
Arhgap6,Arhgap6,11.7589,0.8565,0.5038,1.7001,0.0891,0.764
Arhgap9,Arhgap9,13.0551,-0.357,0.4194,-0.8511,0.3947,0.8987
Arhgdia,Arhgdia,24901.421,0.0373,0.0908,0.4111,0.681,0.9615
Arhgdib,Arhgdib,3964.0217,0.3015,0.1612,1.8706,0.0614,0.7456
Arhgdig,Arhgdig,112.3077,-0.2257,0.2861,-0.7888,0.4302,0.9081
Arhgef1,Arhgef1,2428.182,0.0247,0.078,0.3169,0.7513,0.9694
Arhgef10,Arhgef10,2984.9736,0.1433,0.0943,1.5199,0.1285,0.7758
Arhgef10l,Arhgef10l,2570.8575,0.3415,0.1242,2.7494,0.006,0.732
Arhgef11,Arhgef11,1492.3441,0.1338,0.1236,1.0822,0.2792,0.8595
Arhgef12,Arhgef12,4372.7489,-0.0515,0.1394,-0.3692,0.712,0.9662
Arhgef15,Arhgef15,19.4788,0.2772,0.3033,0.914,0.3607,0.8868
Arhgef16,Arhgef16,0.6293,-0.4268,1.9608,-0.2177,0.8277,0.9767
Arhgef17,Arhgef17,5040.925,-0.009,0.0795,-0.1128,0.9102,0.9871
Arhgef18,Arhgef18,1616.9867,0.1888,0.0829,2.278,0.0227,0.732
Arhgef19,Arhgef19,2351.4126,-0.1371,0.1289,-1.0638,0.2874,0.8606
Arhgef2,Arhgef2,15377.6723,0.0893,0.0451,1.9782,0.0479,0.7364
Arhgef25,Arhgef25,2631.3782,0.0022,0.0745,0.0299,0.9761,0.9992
Arhgef26,Arhgef26,259.8484,-0.5279,0.3265,-1.6168,0.1059,0.7713
Arhgef28,Arhgef28,34.5209,0.2369,0.392,0.6043,0.5456,0.9286
Arhgef3,Arhgef3,356.7784,-0.1189,0.1326,-0.8968,0.3698,0.8925
Arhgef33,Arhgef33,0.8362,-0.5154,1.6111,-0.3199,0.749,0.9694
Arhgef37,Arhgef37,84.4639,-0.2566,0.3216,-0.798,0.4249,0.9063
Arhgef39,Arhgef39,151.7829,-0.754,0.3966,-1.9012,0.0573,0.7377
Arhgef4,Arhgef4,58.7233,0.0543,0.2659,0.2041,0.8382,0.9775
Arhgef40,Arhgef40,4847.3764,-0.054,0.0628,-0.8604,0.3896,0.8975
Arhgef5,Arhgef5,2844.0136,-0.026,0.0502,-0.5185,0.6041,0.941
Arhgef6,Arhgef6,166.316,-0.292,0.3118,-0.9364,0.3491,0.8831
Arhgef7,Arhgef7,2202.0486,0.0262,0.0614,0.4264,0.6698,0.9578
Arhgef9,Arhgef9,518.9535,-0.3139,0.1894,-1.657,0.0975,0.7669
Arid1a,Arid1a,3246.7518,-0.0472,0.0783,-0.6037,0.546,0.9289
Arid1b,Arid1b,2015.2535,0.0104,0.0762,0.1362,0.8917,0.9841
Arid2,Arid2,2260.8939,-0.185,0.1919,-0.9645,0.3348,0.8778
Arid3a,Arid3a,427.8052,0.2243,0.1495,1.5,0.1336,0.7815
Arid3b,Arid3b,101.8185,0.1948,0.1529,1.274,0.2027,0.8262
Arid4a,Arid4a,516.1632,-0.1313,0.1931,-0.6799,0.4966,0.9181
Arid4b,Arid4b,534.0363,0.2413,0.1331,1.8125,0.0699,0.7507
Arid5a,Arid5a,1426.3381,0.211,0.1932,1.0921,0.2748,0.8588
Arid5b,Arid5b,1740.3719,0.2568,0.1984,1.2946,0.1954,0.8204
Arih1,Arih1,4665.2451,-0.1533,0.1652,-0.9282,0.3533,0.8839
Arih2,Arih2,3116.0162,0.1143,0.0778,1.4689,0.1419,0.792
Arl1,Arl1,6531.1093,-0.0093,0.0686,-0.1354,0.8923,0.9841
